hour,pv_kw_per_kwp,ghi_kw_m2,temp_c
2659,0.0200,0.0430,25.5670
2660,0.0000,0.0000,21.8070
2661,0.0000,0.0000,20.3930
2662,0.0000,0.0000,19.6210
2663,0.0000,0.0000,18.7820
2664,0.0000,0.0000,18.0670
2665,0.0000,0.0000,17.4290
2666,0.0000,0.0000,16.5080
2667,0.0000,0.0000,15.4790
2668,0.0000,0.0000,14.7410
2669,0.0000,0.0000,14.3570
2670,0.0000,0.0000,14.2080
2671,0.0030,0.0190,14.4180
2672,0.1700,0.2070,17.7710
2673,0.3820,0.4570,21.8700
2674,0.5560,0.6940,25.5250
2675,0.6770,0.8870,28.1950
2676,0.7460,1.0120,30.2370
2677,0.7660,1.0560,31.5710
2678,0.7410,1.0150,32.1860
2679,0.6780,0.9100,32.1040
2680,0.5450,0.7030,31.2690
2681,0.3740,0.4640,29.8400
2682,0.1790,0.2260,27.8900
2683,0.0170,0.0400,24.8990
2684,0.0000,0.0000,21.8820
2685,0.0000,0.0000,20.7350
2686,0.0000,0.0000,19.7270
2687,0.0000,0.0000,18.8670
2688,0.0000,0.0000,17.9850
2689,0.0000,0.0000,16.9930
2690,0.0000,0.0000,15.8740
2691,0.0000,0.0000,14.9380
2692,0.0000,0.0000,14.2220
2693,0.0000,0.0000,13.6680
2694,0.0000,0.0000,13.2740
2695,0.0030,0.0200,13.4130
2696,0.1640,0.1990,16.5770
2697,0.3720,0.4410,20.8020
2698,0.5460,0.6780,24.4860
2699,0.6700,0.8690,27.0620
2700,0.7410,0.9950,29.0290
2701,0.7670,1.0480,30.3330
2702,0.7450,1.0160,30.9870
2703,0.6720,0.8950,31.0530
2704,0.5560,0.7160,30.7070
2705,0.3940,0.4900,29.8650
2706,0.2010,0.2520,28.4610
2707,0.0210,0.0440,25.2370
2708,0.0000,0.0000,21.2580
2709,0.0000,0.0000,19.8450
2710,0.0000,0.0000,18.7400
2711,0.0000,0.0000,18.1460
2712,0.0000,0.0000,17.4480
2713,0.0000,0.0000,16.2040
2714,0.0000,0.0000,15.1870
2715,0.0000,0.0000,14.3640
2716,0.0000,0.0000,13.6670
2717,0.0000,0.0000,13.0620
2718,0.0000,0.0000,12.7250
2719,0.0040,0.0210,12.9560
2720,0.1560,0.1900,16.2710
2721,0.3540,0.4200,20.6170
2722,0.5230,0.6450,24.1860
2723,0.6380,0.8180,26.5740
2724,0.7130,0.9470,28.5070
2725,0.7480,1.0130,30.0300
2726,0.7380,1.0030,31.0580
2727,0.6760,0.9030,31.4540
2728,0.5590,0.7230,31.1770
2729,0.3810,0.4750,30.1240
2730,0.1670,0.2130,28.3330
2731,0.0160,0.0370,25.3420
2732,0.0000,0.0000,21.8830
2733,0.0000,0.0000,20.0920
2734,0.0000,0.0000,18.6830
2735,0.0000,0.0000,17.9060
2736,0.0000,0.0000,17.5230
2737,0.0000,0.0000,17.0240
2738,0.0000,0.0000,16.3390
2739,0.0000,0.0000,15.6240
2740,0.0000,0.0000,14.8950
2741,0.0000,0.0000,14.0590
2742,0.0000,0.0000,13.2780
2743,0.0040,0.0210,13.0960
2744,0.1630,0.1970,16.8980
2745,0.3590,0.4270,21.2290
2746,0.5320,0.6600,24.8910
2747,0.6520,0.8420,27.3410
2748,0.7220,0.9650,29.2420
2749,0.7450,1.0120,30.5290
2750,0.7250,0.9830,31.2420
2751,0.6650,0.8860,31.4160
2752,0.5610,0.7240,31.1680
2753,0.4030,0.5040,30.3490
2754,0.2030,0.2560,28.8040
2755,0.0220,0.0450,25.6360
2756,0.0000,0.0000,21.6130
2757,0.0000,0.0000,20.4650
2758,0.0000,0.0000,19.3140
2759,0.0000,0.0000,18.4710
2760,0.0000,0.0000,17.3740
2761,0.0000,0.0000,16.5510
2762,0.0000,0.0000,16.1360
2763,0.0000,0.0000,15.4990
2764,0.0000,0.0000,14.7660
2765,0.0000,0.0000,13.9840
2766,0.0000,0.0000,13.7070
2767,0.0040,0.0200,14.1240
2768,0.1460,0.1810,17.7340
2769,0.3500,0.4160,21.6000
2770,0.5290,0.6550,24.7460
2771,0.6550,0.8480,27.2360
2772,0.7270,0.9740,29.2430
2773,0.7540,1.0290,30.6720
2774,0.7310,0.9940,31.4790
2775,0.6570,0.8740,31.6110
2776,0.5240,0.6700,31.1350
2777,0.3580,0.4450,30.1240
2778,0.1610,0.2060,28.4380
2779,0.0130,0.0340,25.9110
2780,0.0000,0.0000,23.5550
2781,0.0000,0.0000,22.7690
2782,0.0000,0.0000,21.4730
2783,0.0000,0.0000,20.0740
2784,0.0000,0.0000,18.4290
2785,0.0000,0.0000,16.9210
2786,0.0000,0.0000,15.8690
2787,0.0000,0.0000,15.0980
2788,0.0000,0.0000,14.7050
2789,0.0000,0.0000,14.2300
2790,0.0000,0.0000,13.5470
2791,0.0050,0.0220,13.4750
2792,0.1650,0.2000,16.8160
2793,0.3710,0.4400,20.8850
2794,0.5430,0.6730,24.4740
2795,0.6640,0.8600,27.1130
2796,0.7320,0.9820,29.1800
2797,0.7460,1.0140,30.6300
2798,0.7150,0.9660,31.4480
2799,0.6520,0.8660,31.6800
2800,0.5090,0.6510,31.0780
2801,0.3460,0.4300,29.9840
2802,0.1680,0.2150,28.4510
2803,0.0210,0.0440,25.6000
2804,0.0000,0.0000,22.2680
2805,0.0000,0.0000,20.9320
2806,0.0000,0.0000,19.7270
2807,0.0000,0.0000,18.5100
2808,0.0000,0.0000,17.3010
2809,0.0000,0.0000,16.5250
2810,0.0000,0.0000,15.9310
2811,0.0000,0.0000,15.2330
2812,0.0000,0.0000,14.7750
2813,0.0000,0.0000,14.6670
2814,0.0000,0.0000,14.5500
2815,0.0040,0.0210,14.8310
2816,0.1240,0.1570,17.7060
2817,0.2950,0.3520,21.3490
2818,0.4510,0.5520,24.8950
2819,0.5610,0.7090,27.1950
2820,0.6350,0.8260,29.0410
2821,0.6720,0.8910,30.4600
2822,0.6720,0.8950,31.3320
2823,0.5760,0.7480,31.2380
2824,0.4040,0.5040,30.1220
2825,0.2210,0.2750,28.4810
2826,0.0920,0.1270,26.8330
2827,0.0090,0.0290,24.7090
2828,0.0000,0.0000,22.1860
2829,0.0000,0.0000,20.7140
2830,0.0000,0.0000,19.7230
2831,0.0000,0.0000,19.1960
2832,0.0000,0.0000,18.6210
2833,0.0000,0.0000,17.9000
2834,0.0000,0.0000,17.0330
2835,0.0000,0.0000,16.3810
2836,0.0000,0.0000,15.9260
2837,0.0000,0.0000,15.3650
2838,0.0000,0.0000,14.8360
2839,0.0040,0.0210,14.9960
2840,0.1190,0.1520,18.0030
2841,0.2780,0.3320,21.7020
2842,0.4270,0.5200,25.1330
2843,0.5390,0.6780,27.3780
2844,0.6010,0.7750,29.0030
2845,0.6480,0.8520,30.2980
2846,0.5740,0.7420,30.5390
2847,0.4680,0.5880,30.0370
2848,0.3330,0.4110,28.9210
2849,0.1900,0.2380,27.3230
2850,0.0700,0.1020,25.5120
2851,0.0040,0.0210,23.2780
2852,0.0000,0.0000,21.5060
2853,0.0000,0.0000,20.6090
2854,0.0000,0.0000,19.8840
2855,0.0000,0.0000,18.9600
2856,0.0000,0.0000,18.1590
2857,0.0000,0.0000,17.4270
2858,0.0000,0.0000,16.8310
2859,0.0000,0.0000,16.3750
2860,0.0000,0.0000,15.9640
2861,0.0000,0.0000,15.3550
2862,0.0000,0.0000,14.8630
2863,0.0050,0.0230,15.0880
2864,0.1520,0.1870,17.9560
2865,0.3540,0.4210,21.7890
2866,0.5210,0.6470,25.5970
2867,0.6400,0.8290,28.1620
2868,0.7080,0.9480,30.1150
2869,0.7380,1.0080,31.6190
2870,0.6960,0.9410,32.4140
2871,0.5940,0.7790,32.3920
2872,0.4310,0.5440,31.4130
2873,0.2510,0.3130,29.7420
2874,0.1040,0.1410,27.8080
2875,0.0080,0.0280,25.6290
2876,0.0000,0.0000,23.4570
2877,0.0000,0.0000,21.9640
2878,0.0000,0.0000,20.5930
2879,0.0000,0.0000,19.5920
2880,0.0000,0.0000,18.5530
2881,0.0000,0.0000,17.6750
2882,0.0000,0.0000,16.6330
2883,0.0000,0.0000,16.0030
2884,0.0000,0.0000,15.5330
2885,0.0000,0.0000,15.0990
2886,0.0000,0.0000,14.8740
2887,0.0060,0.0240,15.2300
2888,0.1680,0.2050,18.5170
2889,0.3700,0.4420,22.2050
2890,0.5390,0.6710,25.3620
2891,0.6580,0.8560,27.9040
2892,0.7260,0.9770,30.0180
2893,0.7460,1.0210,31.5930
2894,0.7180,0.9800,32.5450
2895,0.6510,0.8700,32.8260
2896,0.5110,0.6570,32.3310
2897,0.3440,0.4300,31.1700
2898,0.1580,0.2030,29.2550
2899,0.0150,0.0360,26.5180
2900,0.0000,0.0000,24.0210
2901,0.0000,0.0000,22.0450
2902,0.0000,0.0000,20.4510
2903,0.0000,0.0000,19.0990
2904,0.0000,0.0000,18.1510
2905,0.0000,0.0000,17.6970
2906,0.0000,0.0000,17.4470
2907,0.0000,0.0000,16.7080
2908,0.0000,0.0000,15.9070
2909,0.0000,0.0000,15.4630
2910,0.0000,0.0000,15.2920
2911,0.0060,0.0240,15.7950
2912,0.1650,0.2020,19.0140
2913,0.3650,0.4360,22.3840
2914,0.5340,0.6660,25.7300
2915,0.6530,0.8510,28.5500
2916,0.7210,0.9740,30.7430
2917,0.7520,1.0360,32.3810
2918,0.7200,0.9860,33.1820
2919,0.6250,0.8300,33.0130
2920,0.5010,0.6420,32.1550
2921,0.3260,0.4050,30.6590
2922,0.1400,0.1830,28.5540
2923,0.0160,0.0380,25.6970
2924,0.0000,0.0000,22.8220
2925,0.0000,0.0000,21.5390
2926,0.0000,0.0000,20.4940
2927,0.0000,0.0000,19.8200
2928,0.0000,0.0000,18.9100
2929,0.0000,0.0000,17.6020
2930,0.0000,0.0000,16.8380
2931,0.0000,0.0000,16.1100
2932,0.0000,0.0000,15.5660
2933,0.0000,0.0000,15.3910
2934,0.0000,0.0000,14.9710
2935,0.0060,0.0240,14.6970
2936,0.1680,0.2040,17.7870
2937,0.3680,0.4400,22.4080
2938,0.5350,0.6680,26.0790
2939,0.6550,0.8530,28.5140
2940,0.7250,0.9760,30.3800
2941,0.7450,1.0190,31.6200
2942,0.7240,0.9870,32.2810
2943,0.6530,0.8710,32.3320
2944,0.5210,0.6690,31.6370
2945,0.3620,0.4500,30.3990
2946,0.1850,0.2350,28.6630
2947,0.0250,0.0490,25.5410
2948,0.0000,0.0000,21.7390
2949,0.0000,0.0000,20.1850
2950,0.0000,0.0000,18.9860
2951,0.0000,0.0000,18.3190
2952,0.0000,0.0000,17.7350
2953,0.0000,0.0000,16.9400
2954,0.0000,0.0000,15.9570
2955,0.0000,0.0000,15.3000
2956,0.0000,0.0000,14.8870
2957,0.0000,0.0000,14.2970
2958,0.0000,0.0000,13.7280
2959,0.0070,0.0250,13.9770
2960,0.1680,0.2040,17.4780
2961,0.3610,0.4300,21.6840
2962,0.5280,0.6550,25.4150
2963,0.6560,0.8530,28.1020
2964,0.7260,0.9770,30.1110
2965,0.7410,1.0110,31.3760
2966,0.6900,0.9280,31.8420
2967,0.5640,0.7310,31.3880
2968,0.3790,0.4720,30.1300
2969,0.2470,0.3070,28.8760
2970,0.1340,0.1750,27.4920
2971,0.0210,0.0450,24.8330
2972,0.0000,0.0000,21.9230
2973,0.0000,0.0000,20.9450
2974,0.0000,0.0000,20.1080
2975,0.0000,0.0000,19.1400
2976,0.0000,0.0000,18.1330
2977,0.0000,0.0000,17.3850
2978,0.0000,0.0000,16.6400
2979,0.0000,0.0000,15.8670
2980,0.0000,0.0000,14.9290
2981,0.0000,0.0000,14.2340
2982,0.0000,0.0000,13.9160
2983,0.0080,0.0260,14.1960
2984,0.1420,0.1760,17.7250
2985,0.2980,0.3540,21.4010
2986,0.4380,0.5330,24.4950
2987,0.5540,0.6960,26.7810
2988,0.6250,0.8070,28.4650
2989,0.6730,0.8880,29.7360
2990,0.6660,0.8810,30.4400
2991,0.5840,0.7560,30.2870
2992,0.4270,0.5320,29.2550
2993,0.1830,0.2300,27.3530
2994,0.0630,0.0940,25.6080
2995,0.0080,0.0270,23.6010
2996,0.0000,0.0000,21.1630
2997,0.0000,0.0000,19.7230
2998,0.0000,0.0000,18.4560
2999,0.0000,0.0000,17.1530
3000,0.0000,0.0000,16.1420
3001,0.0000,0.0000,15.6240
3002,0.0000,0.0000,15.1640
3003,0.0000,0.0000,14.4740
3004,0.0000,0.0000,13.9630
3005,0.0000,0.0000,13.7580
3006,0.0000,0.0000,13.5200
3007,0.0070,0.0260,13.7430
3008,0.1670,0.2040,17.7730
3009,0.3650,0.4350,21.5380
3010,0.5350,0.6620,24.5450
3011,0.6550,0.8460,26.8800
3012,0.7220,0.9630,28.7190
3013,0.7420,1.0050,30.1010
3014,0.7200,0.9720,30.9700
3015,0.6450,0.8530,31.1980
3016,0.5160,0.6580,30.7630
3017,0.3410,0.4230,29.7140
3018,0.1590,0.2040,28.1060
3019,0.0210,0.0450,25.6790
3020,0.0000,0.0000,22.5950
3021,0.0000,0.0000,20.9990
3022,0.0000,0.0000,19.6980
3023,0.0000,0.0000,18.6020
3024,0.0000,0.0000,17.4100
3025,0.0000,0.0000,16.4390
3026,0.0000,0.0000,15.6340
3027,0.0000,0.0000,14.9570
3028,0.0000,0.0000,14.4210
3029,0.0000,0.0000,13.9810
3030,0.0000,0.0000,13.7230
3031,0.0070,0.0250,14.0700
3032,0.1680,0.2050,17.8350
3033,0.3650,0.4370,22.2760
3034,0.5320,0.6610,25.6670
3035,0.6500,0.8440,27.9830
3036,0.7190,0.9640,29.7320
3037,0.7390,1.0050,30.9810
3038,0.7180,0.9740,31.7710
3039,0.6530,0.8690,32.0700
3040,0.5430,0.7010,31.8190
3041,0.3890,0.4880,30.9980
3042,0.2030,0.2550,29.5180
3043,0.0310,0.0560,26.2690
3044,0.0000,0.0000,21.9550
3045,0.0000,0.0000,20.2860
3046,0.0000,0.0000,19.0490
3047,0.0000,0.0000,18.0800
3048,0.0000,0.0000,17.2230
3049,0.0000,0.0000,16.1150
3050,0.0000,0.0000,15.1550
3051,0.0000,0.0000,14.4450
3052,0.0000,0.0000,13.9100
3053,0.0000,0.0000,13.6150
3054,0.0000,0.0000,13.3660
3055,0.0070,0.0250,13.5910
3056,0.1730,0.2100,17.4860
3057,0.3770,0.4500,21.9060
3058,0.5480,0.6840,25.7650
3059,0.6700,0.8760,28.2710
3060,0.7400,1.0000,30.2020
3061,0.7580,1.0420,31.5770
3062,0.7350,1.0060,32.3890
3063,0.6660,0.8940,32.5990
3064,0.5500,0.7120,32.1480
3065,0.3900,0.4890,31.0240
3066,0.2020,0.2550,29.3140
3067,0.0320,0.0570,25.9940
3068,0.0000,0.0000,21.4420
3069,0.0000,0.0000,19.4890
3070,0.0000,0.0000,17.9320
3071,0.0000,0.0000,17.3300
3072,0.0000,0.0000,17.2790
3073,0.0000,0.0000,17.1440
3074,0.0000,0.0000,16.1530
3075,0.0000,0.0000,14.9230
3076,0.0000,0.0000,13.9710
3077,0.0000,0.0000,13.3440
3078,0.0000,0.0000,12.7240
3079,0.0070,0.0240,12.8580
3080,0.1790,0.2150,16.9710
3081,0.3840,0.4570,21.2900
3082,0.5530,0.6880,24.9490
3083,0.6730,0.8760,27.5390
3084,0.7420,1.0000,29.5940
3085,0.7580,1.0380,31.0780
3086,0.7370,1.0080,31.9800
3087,0.6730,0.9020,32.2370
3088,0.5490,0.7100,31.7650
3089,0.3850,0.4810,30.5760
3090,0.1810,0.2290,28.6350
3091,0.0300,0.0550,25.7360
3092,0.0000,0.0000,21.1740
3093,0.0000,0.0000,19.1160
3094,0.0000,0.0000,17.7160
3095,0.0000,0.0000,16.8360
3096,0.0000,0.0000,16.2990
3097,0.0000,0.0000,15.8780
3098,0.0000,0.0000,15.3150
3099,0.0000,0.0000,14.8370
3100,0.0000,0.0000,14.6850
3101,0.0000,0.0000,14.7490
3102,0.0000,0.0000,14.4940
3103,0.0080,0.0260,14.6470
3104,0.1720,0.2080,17.7540
3105,0.3850,0.4600,22.0760
3106,0.5550,0.6950,25.9140
3107,0.6730,0.8810,28.4230
3108,0.7400,1.0020,30.2530
3109,0.7560,1.0370,31.4360
3110,0.7300,0.9960,32.0200
3111,0.6590,0.8780,31.9840
3112,0.5550,0.7180,31.4960
3113,0.3920,0.4900,30.3690
3114,0.2020,0.2540,28.6060
3115,0.0330,0.0590,25.8680
3116,0.0000,0.0000,21.6650
3117,0.0000,0.0000,19.7450
3118,0.0000,0.0000,18.4000
3119,0.0000,0.0000,17.5120
3120,0.0000,0.0000,16.8380
3121,0.0000,0.0000,16.3420
3122,0.0000,0.0000,15.5150
3123,0.0000,0.0000,14.4500
3124,0.0000,0.0000,13.6380
3125,0.0000,0.0000,13.1560
3126,0.0000,0.0000,12.7640
3127,0.0080,0.0260,13.1880
3128,0.1750,0.2120,17.7910
3129,0.3730,0.4460,22.5540
3130,0.5370,0.6710,26.3090
3131,0.6530,0.8530,28.8820
3132,0.7190,0.9680,30.6850
3133,0.7290,0.9930,31.8580
3134,0.7020,0.9510,32.5230
3135,0.6280,0.8330,32.6140
3136,0.5030,0.6450,32.1310
3137,0.3420,0.4270,31.1520
3138,0.1670,0.2140,29.6280
3139,0.0260,0.0510,26.7520
3140,0.0000,0.0000,23.0990
3141,0.0000,0.0000,21.0040
3142,0.0000,0.0000,19.6210
3143,0.0000,0.0000,18.3280
3144,0.0000,0.0000,16.8750
3145,0.0000,0.0000,15.8770
3146,0.0000,0.0000,15.1860
3147,0.0000,0.0000,14.9370
3148,0.0000,0.0000,14.8480
3149,0.0000,0.0000,14.3350
3150,0.0000,0.0000,13.8240
3151,0.0100,0.0290,14.0530
3152,0.1660,0.2030,17.8900
3153,0.3510,0.4190,22.3780
3154,0.4710,0.5800,25.7530
3155,0.5290,0.6640,27.5260
3156,0.5650,0.7210,28.7260
3157,0.5860,0.7550,29.5720
3158,0.5710,0.7340,29.9820
3159,0.5070,0.6420,29.8550
3160,0.4070,0.5060,29.2840
3161,0.2910,0.3580,28.4120
3162,0.1600,0.2040,27.0800
3163,0.0280,0.0520,24.3640
3164,0.0000,0.0000,20.8020
3165,0.0000,0.0000,19.7900
3166,0.0000,0.0000,19.0740
3167,0.0000,0.0000,18.4870
3168,0.0000,0.0000,18.1080
3169,0.0000,0.0000,17.5560
3170,0.0000,0.0000,16.9220
3171,0.0000,0.0000,16.3650
3172,0.0000,0.0000,15.7910
3173,0.0000,0.0000,15.2770
3174,0.0000,0.0000,14.9810
3175,0.0090,0.0280,15.1330
3176,0.1520,0.1870,18.4090
3177,0.3320,0.3970,22.4870
3178,0.4910,0.6080,25.9930
3179,0.6100,0.7840,28.0890
3180,0.6800,0.8990,29.6520
3181,0.6900,0.9210,30.6620
3182,0.6660,0.8860,31.3130
3183,0.5980,0.7820,31.5010
3184,0.4840,0.6160,31.1970
3185,0.3400,0.4240,30.4440
3186,0.1750,0.2230,29.0940
3187,0.0300,0.0540,25.8990
3188,0.0000,0.0000,21.9220
3189,0.0000,0.0000,20.5900
3190,0.0000,0.0000,19.8120
3191,0.0000,0.0000,19.3900
3192,0.0000,0.0000,19.0100
3193,0.0000,0.0000,17.9430
3194,0.0000,0.0000,16.8870
3195,0.0000,0.0000,15.9890
3196,0.0000,0.0000,15.1710
3197,0.0000,0.0000,14.4460
3198,0.0000,0.0000,13.9800
3199,0.0100,0.0290,14.3780
3200,0.1580,0.1930,18.3350
3201,0.3410,0.4070,22.5440
3202,0.4950,0.6140,26.3260
3203,0.6110,0.7880,28.6160
3204,0.6790,0.9010,30.2760
3205,0.7110,0.9610,31.5480
3206,0.6880,0.9270,32.2640
3207,0.6200,0.8200,32.4400
3208,0.5100,0.6550,32.0750
3209,0.3570,0.4460,31.1790
3210,0.1820,0.2310,29.6670
3211,0.0310,0.0560,26.7420
3212,0.0000,0.0000,22.6100
3213,0.0000,0.0000,20.9960
3214,0.0000,0.0000,19.9180
3215,0.0000,0.0000,19.0840
3216,0.0000,0.0000,18.0620
3217,0.0000,0.0000,17.1180
3218,0.0000,0.0000,16.2940
3219,0.0000,0.0000,15.6320
3220,0.0000,0.0000,15.0480
3221,0.0000,0.0000,14.5510
3222,0.0000,0.0000,14.1700
3223,0.0100,0.0290,14.5070
3224,0.1570,0.1930,18.0670
3225,0.3440,0.4090,21.6880
3226,0.5040,0.6220,25.1310
3227,0.6200,0.7980,27.9260
3228,0.6860,0.9110,30.0370
3229,0.7020,0.9450,31.4030
3230,0.6750,0.9040,32.0960
3231,0.6000,0.7870,32.1730
3232,0.4690,0.5960,31.5990
3233,0.3150,0.3930,30.4660
3234,0.1540,0.1990,28.8800
3235,0.0240,0.0480,26.0060
3236,0.0000,0.0000,23.0380
3237,0.0000,0.0000,21.8670
3238,0.0000,0.0000,20.3640
3239,0.0000,0.0000,18.9400
3240,0.0000,0.0000,17.7480
3241,0.0000,0.0000,16.8250
3242,0.0000,0.0000,16.0210
3243,0.0000,0.0000,15.3040
3244,0.0000,0.0000,14.9860
3245,0.0000,0.0000,14.6970
3246,0.0000,0.0000,14.3040
3247,0.0100,0.0290,14.5170
3248,0.1540,0.1890,17.7740
3249,0.3360,0.4000,21.7690
3250,0.4950,0.6100,25.2230
3251,0.6090,0.7810,27.7040
3252,0.6770,0.8940,29.6360
3253,0.6860,0.9160,30.9320
3254,0.6590,0.8770,31.6660
3255,0.5710,0.7410,31.6150
3256,0.4590,0.5790,30.9830
3257,0.2890,0.3580,29.7120
3258,0.1350,0.1760,28.0630
3259,0.0200,0.0430,25.7380
3260,0.0000,0.0000,23.3450
3261,0.0000,0.0000,22.0180
3262,0.0000,0.0000,20.4510
3263,0.0000,0.0000,18.9910
3264,0.0000,0.0000,17.8660
3265,0.0000,0.0000,16.9760
3266,0.0000,0.0000,16.2960
3267,0.0000,0.0000,15.5740
3268,0.0000,0.0000,15.0640
3269,0.0000,0.0000,14.7090
3270,0.0000,0.0000,14.3890
3271,0.0110,0.0300,14.7830
3272,0.1620,0.1980,17.3310
3273,0.3490,0.4150,21.6510
3274,0.5090,0.6300,25.4340
3275,0.6250,0.8050,27.9630
3276,0.6890,0.9150,29.8030
3277,0.6900,0.9230,30.8080
3278,0.6690,0.8910,31.3380
3279,0.5710,0.7390,31.0400
3280,0.4280,0.5360,30.1210
3281,0.2790,0.3450,28.7630
3282,0.1270,0.1670,27.0270
3283,0.0180,0.0400,24.9940
3284,0.0000,0.0000,22.8420
3285,0.0000,0.0000,21.4900
3286,0.0000,0.0000,20.0590
3287,0.0000,0.0000,18.7030
3288,0.0000,0.0000,17.5550
3289,0.0000,0.0000,16.7380
3290,0.0000,0.0000,15.9950
3291,0.0000,0.0000,15.3490
3292,0.0000,0.0000,14.9870
3293,0.0000,0.0000,14.5880
3294,0.0000,0.0000,14.1390
3295,0.0110,0.0300,14.4450
3296,0.1700,0.2070,17.2720
3297,0.3630,0.4330,21.5220
3298,0.5260,0.6520,25.1580
3299,0.6430,0.8320,27.7640
3300,0.7120,0.9510,29.7430
3301,0.7320,0.9940,31.0290
3302,0.7100,0.9610,31.6830
3303,0.6420,0.8500,31.6850
3304,0.5300,0.6800,31.1020
3305,0.3620,0.4510,29.8500
3306,0.1830,0.2310,28.1020
3307,0.0310,0.0560,25.0750
3308,0.0000,0.0000,21.9290
3309,0.0000,0.0000,20.6500
3310,0.0000,0.0000,19.3390
3311,0.0000,0.0000,18.4840
3312,0.0000,0.0000,17.3630
3313,0.0000,0.0000,16.2200
3314,0.0000,0.0000,15.4070
3315,0.0000,0.0000,14.7860
3316,0.0000,0.0000,14.4400
3317,0.0000,0.0000,14.1170
3318,0.0000,0.0000,13.6540
3319,0.0110,0.0300,13.9390
3320,0.1740,0.2110,17.0160
3321,0.3680,0.4380,21.4850
3322,0.5300,0.6580,25.5800
3323,0.6440,0.8370,28.5360
3324,0.7100,0.9540,30.7400
3325,0.7280,0.9930,32.1680
3326,0.7060,0.9620,32.9770
3327,0.6370,0.8500,33.1250
3328,0.5200,0.6720,32.6830
3329,0.3560,0.4460,31.5310
3330,0.1840,0.2330,29.7510
3331,0.0330,0.0580,26.5990
3332,0.0000,0.0000,23.2280
3333,0.0000,0.0000,21.9990
3334,0.0000,0.0000,20.8530
3335,0.0000,0.0000,19.7580
3336,0.0000,0.0000,18.7420
3337,0.0000,0.0000,17.8150
3338,0.0000,0.0000,17.0880
3339,0.0000,0.0000,16.5030
3340,0.0000,0.0000,15.8030
3341,0.0000,0.0000,15.2670
3342,0.0000,0.0000,15.0250
3343,0.0110,0.0300,15.6050
3344,0.1690,0.2060,18.8690
3345,0.3580,0.4290,22.5130
3346,0.5210,0.6460,25.4890
3347,0.6370,0.8220,27.8070
3348,0.7050,0.9400,29.7500
3349,0.7340,0.9980,31.2730
3350,0.7120,0.9660,32.1960
3351,0.6390,0.8490,32.3540
3352,0.5100,0.6540,31.8260
3353,0.3480,0.4340,30.7050
3354,0.1720,0.2190,29.0570
3355,0.0300,0.0550,26.6100
3356,0.0000,0.0000,23.5510
3357,0.0000,0.0000,22.1810
3358,0.0000,0.0000,20.9760
3359,0.0000,0.0000,19.7410
3360,0.0000,0.0000,18.3710
3361,0.0000,0.0000,17.0070
3362,0.0000,0.0000,16.1360
3363,0.0000,0.0000,15.6700
3364,0.0000,0.0000,15.1880
3365,0.0000,0.0000,14.5220
3366,0.0000,0.0000,13.8890
3367,0.0110,0.0310,14.4270
3368,0.1700,0.2070,18.1740
3369,0.3610,0.4330,22.6220
3370,0.5270,0.6570,26.3340
3371,0.6410,0.8350,29.0450
3372,0.7070,0.9520,31.1070
3373,0.7260,0.9930,32.4830
3374,0.7040,0.9600,33.1530
3375,0.6380,0.8520,33.1650
3376,0.5230,0.6750,32.5430
3377,0.3640,0.4560,31.3660
3378,0.1830,0.2330,29.5860
3379,0.0330,0.0580,26.5720
3380,0.0000,0.0000,22.9760
3381,0.0000,0.0000,21.5230
3382,0.0000,0.0000,20.1830
3383,0.0000,0.0000,18.9560
3384,0.0000,0.0000,17.9130
3385,0.0000,0.0000,17.0290
3386,0.0000,0.0000,16.2390
3387,0.0000,0.0000,15.7060
3388,0.0000,0.0000,15.3950
3389,0.0000,0.0000,15.1450
3390,0.0000,0.0000,14.9240
3391,0.0120,0.0310,15.4200
3392,0.1680,0.2040,17.9340
3393,0.3600,0.4290,21.4960
3394,0.5220,0.6490,25.7040
3395,0.6380,0.8260,28.2710
3396,0.7060,0.9440,30.1230
3397,0.7200,0.9740,31.3130
3398,0.6980,0.9420,31.9940
3399,0.6320,0.8360,32.0990
3400,0.5310,0.6830,31.7520
3401,0.3720,0.4640,30.7870
3402,0.1900,0.2400,29.2200
3403,0.0350,0.0620,26.3170
3404,0.0000,0.0000,22.9050
3405,0.0000,0.0000,21.8140
3406,0.0000,0.0000,20.7190
3407,0.0000,0.0000,19.4800
3408,0.0000,0.0000,18.3890
3409,0.0000,0.0000,17.4960
3410,0.0000,0.0000,16.7960
3411,0.0000,0.0000,16.2730
3412,0.0000,0.0000,15.7630
3413,0.0000,0.0000,15.3640
3414,0.0000,0.0000,15.0970
3415,0.0120,0.0320,15.4390
3416,0.1680,0.2050,18.4750
3417,0.3540,0.4230,22.2780
3418,0.5130,0.6340,25.2530
3419,0.6260,0.8060,27.6390
3420,0.6920,0.9190,29.6270
3421,0.7030,0.9450,31.0500
3422,0.6830,0.9170,31.9250
3423,0.6200,0.8190,32.1160
3424,0.5100,0.6530,31.6710
3425,0.3470,0.4330,30.5550
3426,0.1690,0.2160,28.7860
3427,0.0250,0.0490,26.0340
3428,0.0000,0.0000,23.3860
3429,0.0000,0.0000,22.1210
3430,0.0000,0.0000,21.0480
3431,0.0000,0.0000,19.9090
3432,0.0000,0.0000,18.7060
3433,0.0000,0.0000,17.7600
3434,0.0000,0.0000,17.1650
